0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.2
0,0.2
0,0.2
0,0.2
0,0.2
0,1.4
0,1.4
0,1.4
0,1.4
0,1.4
0,7.8
0,7.8
0,7.8
0,7.8
0,7.8
0,26.1
0,26.1
0,26.1
0,26.1
0,26.1
0.1,58.9
0.1,58.9
0.1,58.9
0.1,58.9
0.1,58.9
0.4,117.6
0.4,117.6
0.4,117.6
0.4,117.6
0.4,117.6
0.8,185.3
0.8,185.3
0.8,185.3
0.8,185.3
0.8,185.3
1.1,234.4
1.1,234.4
1.1,234.4
1.1,234.4
1.1,234.4
2.1,299.7
2.1,299.7
2.1,299.7
2.1,299.7
2.1,299.7
3.3,359.9
3.3,359.9
3.3,359.9
3.3,359.9
3.3,359.9
4.3,402.3
4.3,402.3
4.3,402.3
4.3,402.3
4.3,402.3
5.3,423.9
5.3,423.9
5.3,423.9
5.3,423.9
5.3,423.9
6,453.1
6,453.1
6,453.1
6,453.1
6,453.1
7.6,435.9
7.6,435.9
7.6,435.9
7.6,435.9
7.6,435.9
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
8.9,352.8
