0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0.1
0,0.1
0,0.1
0,0.1
0,0.1
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.5,0.6
0.5,0.6
0.5,0.6
0.5,0.6
0.5,0.6
1.1,1.2
1.1,1.2
1.1,1.2
1.1,1.2
1.1,1.2
3.4,3.9
3.4,3.9
3.4,3.9
3.4,3.9
3.4,3.9
10.8,11
10.8,11
10.8,11
10.8,11
10.8,11
26.7,24.2
26.7,24.2
26.7,24.2
26.7,24.2
26.7,24.2
58.5,44.8
58.5,44.8
58.5,44.8
58.5,44.8
58.5,44.8
117.2,88.4
117.2,88.4
117.2,88.4
117.2,88.4
117.2,88.4
217.5,237.1
217.5,237.1
217.5,237.1
217.5,237.1
217.5,237.1
337.5,237.1
337.5,237.1
337.5,237.1
337.5,237.1
337.5,237.1
468.2,307.3
468.2,307.3
468.2,307.3
468.2,307.3
468.2,307.3
559.9,344.2
559.9,344.2
559.9,344.2
559.9,344.2
559.9,344.2
554,317.5
554,317.5
554,317.5
554,317.5
554,317.5
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
448.1,224.4
