3.8,3.7
4.1,3.7
4.1,3.7
4.1,3.7
4.1,3.7
3.3,3
3.3,3
3.3,3
3.3,3
3.3,3
2.8,2.4
2.8,2.4
2.8,2.4
2.8,2.4
2.8,2.4
2.3,1.9
2.3,1.9
2.3,1.9
2.3,1.9
2.3,1.9
2.3,2.1
2.3,2.1
2.3,2.1
2.3,2.1
2.3,2.1
3,2.7
3,2.7
3,2.7
3,2.7
3,2.7
3.6,2.8
3.6,2.8
3.6,2.8
3.6,2.8
3.6,2.8
4,3.4
4,3.4
4,3.4
4,3.4
4,3.4
5.5,3.6
5.5,3.6
5.5,3.6
5.5,3.6
5.5,3.6
7.2,4.7
7.2,4.7
7.2,4.7
7.2,4.7
7.2,4.7
9.1,6.6
9.1,6.6
9.1,6.6
9.1,6.6
9.1,6.6
12.7,8.3
12.7,8.3
12.7,8.3
12.7,8.3
12.7,8.3
16.5,11.1
16.5,11.1
16.5,11.1
16.5,11.1
16.5,11.1
18.9,13.3
18.9,13.3
18.9,13.3
18.9,13.3
18.9,13.3
25.3,16.2
25.3,16.2
25.3,16.2
25.3,16.2
25.3,16.2
28.8,18.3
28.8,18.3
28.8,18.3
28.8,18.3
28.8,18.3
25.4,17.6
25.4,17.6
25.4,17.6
25.4,17.6
25.4,17.6
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
21.8,15.4
