0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
0.7,0.9
2,1.8
2,1.8
2,1.8
2,1.8
2,1.8
4,3.9
4,3.9
4,3.9
4,3.9
4,3.9
8.4,7.2
8.4,7.2
8.4,7.2
8.4,7.2
8.4,7.2
14.8,13.9
14.8,13.9
14.8,13.9
14.8,13.9
14.8,13.9
29.8,25.7
29.8,25.7
29.8,25.7
29.8,25.7
29.8,25.7
60.9,46.4
60.9,46.4
60.9,46.4
60.9,46.4
60.9,46.4
92.9,65
92.9,65
92.9,65
92.9,65
92.9,65
144.2,96.2
144.2,96.2
144.2,96.2
144.2,96.2
144.2,96.2
215.7,147.3
215.7,147.3
215.7,147.3
215.7,147.3
215.7,147.3
290.5,195.2
290.5,195.2
290.5,195.2
290.5,195.2
290.5,195.2
363.4,263.8
363.4,263.8
363.4,263.8
363.4,263.8
363.4,263.8
421.1,328.5
421.1,328.5
421.1,328.5
421.1,328.5
421.1,328.5
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
442.5,369
